run_id,trade_id,entry_idx,exit_idx,entry_time,exit_time,side,qty,entry_price,exit_price,pnl
selftest-20251017-190419,443,3,8639,2025-04-20 21:04:00+00:00,2025-10-17 19:04:00+00:00,long,0.0033243262126937496,60163.56745090522,300107.423185387,797.4121175333761
