time,equity
2025-06-20T16:00:00,9999.633939048426
2025-06-27T08:30:00,9999.343276895168
2025-06-27T17:30:00,9999.028693929158
2025-06-27T20:00:00,9998.690105712047
2025-06-29T18:30:00,9998.46103723094
2025-06-29T23:00:00,9998.203238334534
2025-06-30T11:30:00,9997.946097160504
2025-07-07T11:30:00,9997.693150060171
2025-07-09T05:00:00,9997.430501040917
2025-07-09T09:30:00,9997.206270676834
2025-07-10T16:30:00,9999.181792264671
2025-07-15T14:00:00,10002.000799792688
2025-07-17T15:30:00,10000.709291178391
2025-07-19T06:00:00,10001.361329777419
2025-07-22T07:30:00,10000.463388446973
2025-07-24T08:00:00,9999.104194832264
2025-07-29T04:00:00,9999.35107247978
2025-07-29T18:00:00,9999.35253349787
2025-08-05T13:30:00,9998.796049944203
2025-08-09T22:00:00,9998.475460381223
2025-08-10T04:00:00,9998.577061015058
2025-08-12T18:30:00,9999.265652204087
2025-08-14T13:30:00,10000.130206742831
2025-08-24T03:00:00,9999.408324473912
2025-08-24T18:30:00,9999.611463526706
2025-09-02T00:00:00,9997.276275607313
2025-09-02T12:00:00,9998.298816577926
2025-09-04T10:30:00,9998.795926595853
2025-09-06T16:00:00,9998.786974823119
2025-09-07T19:30:00,9998.762123426539
2025-09-08T02:00:00,9998.676275302294
2025-09-08T05:00:00,9998.589745756659
2025-09-09T01:00:00,9998.50401106484
2025-09-09T07:00:00,9998.974674465097
2025-09-09T15:30:00,9999.557327571067
2025-09-11T14:00:00,9999.47109593678
2025-09-12T16:00:00,9999.385245005724
2025-09-12T17:00:00,9999.387264091414
2025-09-15T09:30:00,9999.300013243665
2025-09-16T17:00:00,9999.439015203936
2025-09-17T11:30:00,9999.353552832368
2025-09-18T23:30:00,9999.557144470584
2025-09-25T01:30:00,9999.471704020125
