run_id,trade_id,entry_idx,exit_idx,entry_time,exit_time,side,qty,entry_price,exit_price,pnl
run-20251017-183930,325,5798,5799,2025-08-19 13:30:00,2025-08-19 14:00:00,long,0.001727122064504088,115748.44,115185.99,-1.0511901950816545
run-20251017-183930,326,5831,5836,2025-08-20 06:00:00,2025-08-20 08:30:00,long,0.0017579144275685213,113709.0,113441.39392857143,-0.550290764812198
run-20251017-183930,327,5850,5851,2025-08-20 15:30:00,2025-08-20 16:00:00,long,0.0017487131271000345,114301.01,113312.20571428571,-1.8087410782055502
run-20251017-183930,328,5852,5871,2025-08-20 16:30:00,2025-08-21 02:00:00,long,0.001748897589774404,114268.27,114138.71892857143,-0.3064636430590922
run-20251017-183930,329,5920,5925,2025-08-22 02:30:00,2025-08-22 05:00:00,long,0.0017607058468735632,113498.45,112778.62857142856,-1.3470752730414428
run-20251017-183930,330,5944,5967,2025-08-22 14:30:00,2025-08-23 02:00:00,long,0.0017346004885559895,115191.03,116463.6275,2.127082588819983
run-20251017-183930,331,6011,6017,2025-08-24 00:00:00,2025-08-24 03:00:00,long,0.0017312422027793738,115439.05,115240.6125,-0.4234158480226125
run-20251017-183930,332,6092,6098,2025-08-25 16:30:00,2025-08-25 19:30:00,long,0.0017742443331733042,112636.42,111871.32178571429,-1.4371374887408033
run-20251017-183930,333,6144,6158,2025-08-26 18:30:00,2025-08-27 01:30:00,long,0.0018084871554358126,110487.83,111298.08107142858,1.3851092610708202
run-20251017-183930,334,6381,6393,2025-08-31 17:00:00,2025-08-31 23:00:00,long,0.0018347098443313985,108923.79,108842.45964285715,-0.22912518328953374
run-20251017-183930,335,6411,6416,2025-09-01 08:00:00,2025-09-01 10:30:00,long,0.001826114159737167,109433.99,109109.87571428572,-0.671686896056863
run-20251017-183930,336,6471,6476,2025-09-02 14:00:00,2025-09-02 16:30:00,long,0.0017977842269122528,111150.99,110556.31571428571,-1.1488124304483434
run-20251017-183930,337,6746,6764,2025-09-08 07:30:00,2025-09-08 16:30:00,long,0.0017918971260589302,111503.34,112334.62642857143,1.4093608405396936
run-20251017-183930,338,6792,6800,2025-09-09 06:30:00,2025-09-09 10:30:00,long,0.001774323830575492,112623.57,112704.10785714287,0.06293938549002633
run-20251017-183930,339,6838,6842,2025-09-10 05:30:00,2025-09-10 07:30:00,long,0.0017904027986218871,111612.85,111795.36964285714,0.24678553903814304
run-20251017-183930,340,6903,6920,2025-09-11 14:00:00,2025-09-11 22:30:00,long,0.001743334655087541,114629.08,114624.69107142858,-0.08758458006093432
run-20251017-183930,341,6956,6964,2025-09-12 16:30:00,2025-09-12 20:30:00,long,0.001732040447909481,115375.53,116119.56428571428,1.208505704129481
run-20251017-183930,342,7077,7081,2025-09-15 05:00:00,2025-09-15 07:00:00,long,0.0017220485060240865,116059.01,116044.78142857143,-0.10444108762584221
run-20251017-183930,343,7107,7116,2025-09-15 20:00:00,2025-09-16 00:30:00,long,0.0017332345997024307,115308.78,115022.52214285714,-0.575995658890384
run-20251017-183930,344,7123,7135,2025-09-16 04:00:00,2025-09-16 10:00:00,long,0.0017331426601336702,115308.25,115482.76999999999,0.22246930457895733
run-20251017-183930,345,7148,7150,2025-09-16 16:30:00,2025-09-16 17:30:00,long,0.0017249421372228797,115859.01,116199.61785714286,0.507471303955539
run-20251017-183930,346,7209,7218,2025-09-17 23:00:00,2025-09-18 03:30:00,long,0.0017146451986091318,116560.69,117109.705,0.8612335695456216
run-20251017-183930,347,7464,7481,2025-09-23 06:30:00,2025-09-23 15:00:00,long,0.0017706925309630616,112880.98,112629.50107142856,-0.525153805413448
run-20251017-183930,348,7511,7528,2025-09-24 06:00:00,2025-09-24 14:30:00,long,0.001774421533888482,112637.84,112830.26,0.26141910118183426
run-20251017-183930,349,7630,7634,2025-09-26 17:30:00,2025-09-26 19:30:00,long,0.0018184566580832211,109913.14,109444.32500000001,-0.9322981667051644
run-20251017-183930,350,7719,7732,2025-09-28 14:00:00,2025-09-28 20:30:00,long,0.0018228168518851962,109640.0,110310.87857142858,1.1427027319592853
run-20251017-183930,351,7826,7832,2025-09-30 19:30:00,2025-09-30 22:30:00,long,0.0017541227184824785,113946.66,113982.54892857143,-0.01700957576833794
run-20251017-183930,352,8149,8151,2025-10-07 13:00:00,2025-10-07 14:00:00,long,0.0016000444026273947,124918.99,124294.13,-1.0795541569692166
run-20251017-183930,353,8190,8199,2025-10-08 09:30:00,2025-10-08 14:00:00,long,0.0016310267354451772,122532.86,122371.78,-0.34261498964042725
run-20251017-183930,354,8244,8247,2025-10-09 12:30:00,2025-10-09 14:00:00,long,0.0016246007192616142,123013.31,122917.59107142857,-0.23541294395795076
run-20251017-183930,355,8448,8461,2025-10-13 18:30:00,2025-10-14 01:00:00,long,0.0017338534895951492,115259.4,114940.15,-0.6333591851673979
run-20251017-183930,356,8494,8499,2025-10-14 17:30:00,2025-10-14 20:00:00,long,0.0017718323626571438,112781.71,112039.275,-1.3951393795748694
run-20251017-183930,357,8525,8528,2025-10-15 09:00:00,2025-10-15 10:30:00,long,0.001769010353936976,112945.85,112396.99,-1.0506657862909623
run-20251017-183930,358,8577,8584,2025-10-16 11:00:00,2025-10-16 14:30:00,long,0.001792233416026705,111470.63,110632.00821428573,-1.5826179417641795
