run_id,key,value
run-20251017-183930,pnl_total,-12.60283003512086
run-20251017-183930,trades,110.0
run-20251017-183930,profit_factor,0.7500403438557576
run-20251017-183930,mc_p05,-0.14257708773171374
run-20251017-183930,mc_p50,-0.06228765115295043
run-20251017-183930,mc_p95,0.020757511929786494
run-20251017-183930,mc_mean,-0.06170027593376751
