time,equity,equity_norm,drawdown
2025-07-17 18:30:00,10000.343474748703,1.0000343474748703,0.0
2025-07-21 14:30:00,10000.255432093987,1.0000255432093987,-8.803963077653095e-06
2025-07-24 15:30:00,10000.16727012094,1.000016727012094,-1.7619857578560884e-05
2025-07-31 17:30:00,10000.080382612177,1.0000080382612178,-2.6308310028512577e-05
2025-08-04 14:30:00,10000.748623159772,1.0000748623159772,0.0
2025-08-07 09:00:00,10000.663124548813,1.0000663124548814,-8.5492210813994e-06
2025-08-09 06:30:00,10000.578772490548,1.0000578772490547,-1.6983795476198123e-05
2025-08-10 03:30:00,10002.148194024541,1.000214819402454,0.0
2025-08-24 00:30:00,10002.063871953476,1.0002063871953477,-8.430396093837602e-06
