time,equity
2025-01-19T03:00:00,9999.32184840032
2025-01-31T16:00:00,9999.804160115917
2025-03-02T16:30:00,10003.223430671169
2025-03-12T14:30:00,10002.351751174678
2025-03-20T15:30:00,10001.14354475791
2025-03-26T14:00:00,10001.292541350143
2025-04-02T05:30:00,9999.944105133598
2025-04-02T12:00:00,9998.867741200915
2025-04-14T16:00:00,9996.920243861385
2025-04-17T20:00:00,9995.873338217149
2025-04-18T22:30:00,9995.79062371143
2025-04-19T03:00:00,9995.833236382608
2025-04-21T15:00:00,9995.749797022661
2025-04-22T00:30:00,9995.875028345308
2025-04-28T20:00:00,9996.010908586411
2025-05-09T14:30:00,9995.927660156134
2025-05-11T19:30:00,9995.84468282672
2025-05-16T14:30:00,9995.761987273247
2025-05-16T16:00:00,9996.326073292066
2025-05-18T23:30:00,9996.242779317567
2025-05-21T14:30:00,9996.339657558778
2025-05-21T20:30:00,9996.25580646194
2025-06-10T20:30:00,9994.767497242816
2025-07-08T18:00:00,9994.41548931863
2025-07-21T16:30:00,9992.645987080974
2025-07-25T00:30:00,9990.887823975734
2025-07-31T18:30:00,9989.248697754903
2025-08-05T03:30:00,9988.450043793082
2025-08-07T17:00:00,9989.48553155136
2025-08-08T15:00:00,9988.49278548982
2025-08-09T06:30:00,9987.706868449472
2025-08-10T03:30:00,9987.794894521341
2025-08-13T14:00:00,9989.532989933768
2025-09-02T16:00:00,9988.483171013659
2025-09-08T08:00:00,9988.083158950298
2025-09-11T13:00:00,9987.737975888918
2025-09-11T14:30:00,9987.111308581447
2025-09-15T08:00:00,9986.670293269599
2025-09-17T12:30:00,9987.213798001525
2025-09-18T23:30:00,9988.199312918077
