run_id,trade_id,entry_idx,exit_idx,entry_time,exit_time,side,qty,entry_price,exit_price,pnl
run-20251017-171201,62,1,19,2025-09-17 18:30:00,2025-09-18 03:30:00,long,0.0017247069356416123,115962.73,117109.705,1.8977994084772727
run-20251017-171201,63,627,633,2025-09-30 19:30:00,2025-09-30 22:30:00,long,0.0017555557270734976,113946.66,113982.54892857143,-0.017023471528280397
run-20251017-171201,64,876,878,2025-10-06 00:00:00,2025-10-06 01:00:00,long,0.0016199698201202991,123483.31,123109.48571428572,-0.6854786382684015
run-20251017-171201,65,950,952,2025-10-07 13:00:00,2025-10-07 14:00:00,long,0.001601241790281557,124918.99,124294.13,-1.0803620375614251
run-20251017-171201,66,1249,1262,2025-10-13 18:30:00,2025-10-14 01:00:00,long,0.0017352513890980825,115259.4,114940.15,-0.6338698237510135
