run_id,key,value
run-20251017-171201,pnl_total,-0.5189345626295108
run-20251017-171201,trades,5.0
run-20251017-171201,profit_factor,0.7852744369734286
run-20251017-171201,mc_p05,-0.01957094323685915
run-20251017-171201,mc_p50,-0.0029176325990905028
run-20251017-171201,mc_p95,0.019938627696818756
run-20251017-171201,mc_mean,-0.00223932360995591
