time,equity,equity_norm,drawdown
2025-08-25 16:30:00,10003.659480622382,1.0003659480622382,0.0
2025-08-29 13:00:00,10004.922219661119,1.0004922219661119,0.0
2025-09-02 00:00:00,10002.49249461801,1.0002492494618012,-0.00024285296674605135
2025-09-02 13:00:00,10002.870266999535,1.0002870266999535,-0.00020509431423185412
2025-09-04 23:00:00,10003.123879814788,1.0003123879814788,-0.00017974550994480978
2025-09-07 02:00:00,10003.31281748584,1.0003312817485839,-0.00016086103819147894
