run_id,trade_id,entry_idx,exit_idx,entry_time,exit_time,side,qty,entry_price,exit_price,pnl
run-20251017-190949,475,2586,2591,2025-06-13 15:30:00,2025-06-13 18:00:00,long,0.0018915508004838744,105634.99,105038.17285714287,-1.2086097422824955
run-20251017-190949,476,2839,2856,2025-06-18 22:00:00,2025-06-19 06:30:00,long,0.001901193658001912,105086.5,104632.96428571429,-0.942002686769271
run-20251017-190949,477,2957,2962,2025-06-21 09:00:00,2025-06-21 11:30:00,long,0.0019240747825398365,103827.03,103734.49714285714,-0.2579129170251333
run-20251017-190949,478,3011,3014,2025-06-22 12:00:00,2025-06-22 13:30:00,long,0.0019443731643948759,102740.48,102370.09,-0.7999386739685642
run-20251017-190949,479,3071,3080,2025-06-23 18:00:00,2025-06-23 22:30:00,long,0.0019490637570852966,102485.02,104671.48928571428,4.1808157919072615
run-20251017-190949,480,3261,3263,2025-06-27 17:00:00,2025-06-27 18:00:00,long,0.0018592419003912615,107481.1,106760.86000000002,-1.4187659121085745
run-20251017-190949,481,3307,3315,2025-06-28 16:00:00,2025-06-28 20:00:00,long,0.001859511111288979,107450.28,107258.10142857142,-0.4372087131137469
run-20251017-190949,482,3369,3372,2025-06-29 23:00:00,2025-06-30 00:30:00,long,0.0018485804102866344,108080.9,108262.98964285714,0.25662153144600464
run-20251017-190949,483,3476,3484,2025-07-02 04:30:00,2025-07-02 08:30:00,long,0.0018808912689378557,106226.98,107245.94464285714,1.8362578280833053
run-20251017-190949,484,3524,3534,2025-07-03 04:30:00,2025-07-03 09:30:00,long,0.001834194337873401,108951.42,109547.26714285715,1.012745644708588
run-20251017-190949,485,3769,3777,2025-07-08 07:00:00,2025-07-08 11:00:00,long,0.0018454018014619346,108300.72,108561.26321428572,0.4007674181030951
run-20251017-190949,486,3881,3884,2025-07-10 15:00:00,2025-07-10 16:30:00,long,0.0017965741969391796,111248.57,111837.81857142856,0.9784705291326644
run-20251017-190949,487,4136,4144,2025-07-15 22:30:00,2025-07-16 02:30:00,long,0.0017007399032736093,117528.72,117320.88214285714,-0.43336175498020313
run-20251017-190949,488,4357,4366,2025-07-20 13:00:00,2025-07-20 17:30:00,long,0.0016926340185208983,118086.43,118287.17321428572,0.2597659931110827
run-20251017-190949,489,4387,4397,2025-07-21 04:00:00,2025-07-21 09:00:00,long,0.0016881238068775586,118405.0,118958.53392857143,0.8542939962340091
run-20251017-190949,490,4407,4412,2025-07-21 14:00:00,2025-07-21 16:30:00,long,0.0016821591220480261,118835.0,118230.62535714285,-1.0964107394603748
run-20251017-190949,491,4442,4455,2025-07-22 07:30:00,2025-07-22 14:00:00,long,0.0016856827441710256,118573.59,118619.33714285714,-0.0028512355554108984
run-20251017-190949,492,4553,4557,2025-07-24 15:00:00,2025-07-24 17:00:00,long,0.0016788221372915468,119058.11,118405.03892857142,-1.1761218501814608
run-20251017-190949,493,4771,4785,2025-07-29 04:00:00,2025-07-29 11:00:00,long,0.0016827553727635,118765.85,118470.3667857143,-0.5770680700827479
run-20251017-190949,494,4842,4849,2025-07-30 15:30:00,2025-07-30 19:00:00,long,0.001691255104334627,118162.15,117311.98214285714,-1.5175000935191505
run-20251017-190949,495,4893,4894,2025-07-31 17:00:00,2025-07-31 17:30:00,long,0.0016856147791750001,118539.53,117786.15857142858,-1.3495648288791156
run-20251017-190949,496,5008,5028,2025-08-03 02:30:00,2025-08-03 12:30:00,long,0.0017624244480261583,113358.09,113782.01214285713,0.6670672948023023
run-20251017-190949,497,5079,5080,2025-08-04 14:00:00,2025-08-04 14:30:00,long,0.0017386641902527142,114914.88,114964.29392857142,0.00597769054793533
run-20251017-190949,498,5121,5124,2025-08-05 11:00:00,2025-08-05 12:30:00,long,0.0017397645260524245,114842.27,114451.26571428572,-0.7600387377179469
run-20251017-190949,499,5159,5165,2025-08-06 06:00:00,2025-08-06 09:00:00,long,0.0017501975452577244,114149.01,113831.18392857142,-0.6360604851894253
run-20251017-190949,500,5212,5216,2025-08-07 08:30:00,2025-08-07 10:30:00,long,0.001734917353975212,115147.03,115492.85142857143,0.5199433712432387
run-20251017-190949,501,5303,5314,2025-08-09 06:00:00,2025-08-09 11:30:00,long,0.0017113291269419478,116740.23,117358.87999999999,0.9785896392757888
run-20251017-190949,502,5345,5346,2025-08-10 03:00:00,2025-08-10 03:30:00,long,0.0017030535244301468,117318.99,117903.81214285715,0.9158640071145
run-20251017-190949,503,5501,5511,2025-08-13 09:00:00,2025-08-13 14:00:00,long,0.0016645256573517284,120045.49,121112.33142857143,1.6955022539351263
run-20251017-190949,504,5755,5770,2025-08-18 16:00:00,2025-08-18 23:30:00,long,0.0017206979089628713,116146.34,116364.68607142857,0.29569138126302413
run-20251017-190949,505,5798,5799,2025-08-19 13:30:00,2025-08-19 14:00:00,long,0.0017266641707272918,115748.44,115185.99,-1.0509115040392263
run-20251017-190949,506,5850,5851,2025-08-20 15:30:00,2025-08-20 16:00:00,long,0.0017483457724222964,114301.01,113312.20571428571,-1.808361113369924
run-20251017-190949,507,5920,5925,2025-08-22 02:30:00,2025-08-22 05:00:00,long,0.0017603899651407041,113498.45,112778.62857142856,-1.3468335992420994
run-20251017-190949,508,5944,5967,2025-08-22 14:30:00,2025-08-23 02:00:00,long,0.0017342892902890467,115191.03,116463.6275,2.126700976789056
run-20251017-190949,509,6011,6017,2025-08-24 00:00:00,2025-08-24 03:00:00,long,0.001730931607010078,115439.05,115240.6125,-0.42333988454919586
run-20251017-190949,510,6092,6098,2025-08-25 16:30:00,2025-08-25 19:30:00,long,0.0017739260225506218,112636.42,111871.32178571429,-1.436879657211984
run-20251017-190949,511,6381,6393,2025-08-31 17:00:00,2025-08-31 23:00:00,long,0.0018341264028012365,108923.79,108842.45964285715,-0.22905232100673184
run-20251017-190949,512,6411,6416,2025-09-01 08:00:00,2025-09-01 10:30:00,long,0.0018255334516525078,109433.99,109109.87571428572,-0.6714732982328605
run-20251017-190949,513,6471,6476,2025-09-02 14:00:00,2025-09-02 16:30:00,long,0.0017972125278049032,111150.99,110556.31571428571,-1.1484471057162828
run-20251017-190949,514,6746,6764,2025-09-08 07:30:00,2025-09-08 16:30:00,long,0.0017913272990618438,111503.34,112334.62642857143,1.4089126608736307
run-20251017-190949,515,6792,6800,2025-09-09 06:30:00,2025-09-09 10:30:00,long,0.0017737595919227636,112623.57,112704.10785714287,0.0629193706350937
run-20251017-190949,516,6956,6964,2025-09-12 16:30:00,2025-09-12 20:30:00,long,0.0017314620669909172,115375.53,116119.56428571428,1.2081021473649218
run-20251017-190949,517,7077,7081,2025-09-15 05:00:00,2025-09-15 07:00:00,long,0.0017214734617184361,116059.01,116044.78142857143,-0.10440621157414852
run-20251017-190949,518,7107,7116,2025-09-15 20:00:00,2025-09-16 00:30:00,long,0.001732655820020309,115308.78,115022.52214285714,-0.5758033164432546
run-20251017-190949,519,7148,7150,2025-09-16 16:30:00,2025-09-16 17:30:00,long,0.0017243277356851936,115859.01,116199.61785714286,0.5072905493999201
run-20251017-190949,520,7209,7218,2025-09-17 23:00:00,2025-09-18 03:30:00,long,0.001714034464704569,116560.69,117109.705,0.860926809557552
run-20251017-190949,521,7464,7481,2025-09-23 06:30:00,2025-09-23 15:00:00,long,0.0017700618337412148,112880.98,112629.50107142856,-0.5249667525850632
run-20251017-190949,522,7511,7528,2025-09-24 06:00:00,2025-09-24 14:30:00,long,0.0017737895084451937,112637.84,112830.26,0.2613259871612067
run-20251017-190949,523,7630,7634,2025-09-26 17:30:00,2025-09-26 19:30:00,long,0.001817808947912061,109913.14,109444.32500000001,-0.931966094449032
run-20251017-190949,524,7719,7732,2025-09-28 14:00:00,2025-09-28 20:30:00,long,0.0018221675886707664,109640.0,110310.87857142858,1.142295716384395
run-20251017-190949,525,7826,7832,2025-09-30 19:30:00,2025-09-30 22:30:00,long,0.0017534979232083248,113946.66,113982.54892857143,-0.017003517182787774
run-20251017-190949,526,8149,8151,2025-10-07 13:00:00,2025-10-07 14:00:00,long,0.001599474488008158,124918.99,124294.13,-1.0791696340801615
run-20251017-190949,527,8244,8247,2025-10-09 12:30:00,2025-10-09 14:00:00,long,0.001624077742346084,123013.31,122917.59107142857,-0.23533716193111345
run-20251017-190949,528,8525,8530,2025-10-15 09:00:00,2025-10-15 11:30:00,long,0.0017687999759381499,112945.85,111799.43428571428,-2.107285978531072
